src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.42.36,13.64.73.29,62687,443,6,2023-11-24 20:06:15,3323415.994644165,79.43633912379549,1.2035808958150833,0.30089522395377083,0.9026856718613124,1,3,66,198,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,60,20,0,1107805.331548055,2013687.8490447998,319658.9946746826,696577.2491406187,0,0.0,0.0,0.0,0.0,3003756.9999694824,2013687.8490447998,990069.1509246826,1501878.4999847412,511809.3490600586,0,0,0,0,1,0,0,0,0,0,0,3.0,66.0,64240,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,3,66,198
192.168.42.36,192.168.42.211,52497,53,17,2023-11-24 20:06:18,3718613.1477355957,211.63804050960076,2.42025713416316,1.3445872967573111,1.0756698374058489,5,4,382,405,80.0,74.0,76.4,2.576819745345025,111.0,91.0,101.25,8.073877630977572,111,74,87.44444444444444,13.60646179097034,185.1358024691358,40,32,8,5,464826.64346694946,1920852.1842956543,37292.9573059082,684441.9909260079,3681320.1904296875,1990286.111831665,93554.97360229492,920330.0476074219,800805.0278685996,3645017.147064209,2051700.1152038574,213045.83549499512,1215005.7156880696,759669.6209101032,0,0,0,0,1,0,0,0,0,0,0,0.8,87.44444444444444,0,0,0.0,0.0,0.0,0.0,1319796.085357666,601056.0989379883,960426.0921478271,359369.99320983887,0.0,0.0,0.0,0.0,0.0,0.0,76.4,101.25,0,5,4,382,405
192.168.42.36,192.168.42.211,51992,53,17,2023-11-24 20:06:18,3706170.082092285,218.82428006168493,2.4283828860113,1.349101603339611,1.0792812826716889,5,4,382,429,80.0,74.0,76.4,2.576819745345025,123.0,95.0,107.25,10.207227831296802,123,74,90.11111111111111,16.881577364718844,284.98765432098764,40,32,8,5,463271.26026153564,1920867.919921875,25298.118591308594,685226.7221792114,3680871.9635009766,1990581.98928833,93425.98915100098,920217.9908752441,800956.982187185,3632020.950317383,2039592.0276641846,213182.92617797852,1210673.6501057942,755096.0329513426,0,0,0,0,1,0,0,0,0,0,0,0.8,90.11111111111111,0,0,0.0,0.0,0.0,0.0,1318925.8575439453,601942.0623779297,960433.9599609375,358491.8975830078,0.0,0.0,0.0,0.0,0.0,0.0,76.4,107.25,0,5,4,382,429
192.168.42.36,192.168.42.211,61777,53,17,2023-11-24 20:06:25,99814.17655944824,2775.156892017456,30.05585081607353,20.037233877382356,10.018616938691178,2,1,158,119,79.0,79.0,79.0,0.0,119.0,119.0,119.0,0.0,119,79,92.33333333333333,18.856180831641264,355.5555555555555,16,8,8,2,49907.08827972412,93592.16690063477,6222.009658813477,43685.078620910645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,92.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,119.0,0,2,1,158,119
192.168.42.36,192.168.42.211,64135,53,17,2023-11-24 20:06:25,120589.9715423584,2396.550859940173,24.87769058761425,16.5851270584095,8.29256352920475,2,1,158,131,79.0,79.0,79.0,0.0,131.0,131.0,131.0,0.0,131,79,96.33333333333333,24.513035081133644,600.8888888888888,16,8,8,2,60294.9857711792,93163.01345825195,27426.958084106445,32868.027687072754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,131.0,0,2,1,158,131
192.168.42.36,192.168.42.211,61703,53,17,2023-11-24 20:06:31,104882.00187683105,7589.48137674554,38.1380973705806,19.0690486852903,19.0690486852903,2,2,142,654,71.0,71.0,71.0,0.0,327.0,327.0,327.0,0.0,327,71,199.0,128.0,16384.0,16,16,8,2,34960.667292277016,99376.91688537598,0.0,45604.57870960694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,199.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,327.0,0,2,2,142,654
192.168.42.36,192.168.42.211,64253,53,17,2023-11-24 20:06:31,109253.8833618164,2974.722636848491,27.458978186293766,18.305985457529175,9.152992728764588,2,1,142,183,71.0,71.0,71.0,0.0,183.0,183.0,183.0,0.0,183,71,108.33333333333333,52.79730632859555,2787.555555555556,16,8,8,2,54626.9416809082,99033.83255004883,10220.050811767578,44406.890869140625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,108.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,183.0,0,2,1,142,183
192.168.42.36,192.168.42.211,62423,53,17,2023-11-24 20:06:32,80479.86030578613,3889.171760621169,24.850937767547407,12.425468883773704,12.425468883773704,1,1,91,222,91.0,91.0,91.0,0.0,222.0,222.0,222.0,0.0,222,91,156.5,65.5,4290.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,156.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,222.0,0,1,1,91,222
192.168.42.36,192.168.42.211,59652,53,17,2023-11-24 20:06:32,80028.05709838867,3761.1809022171115,24.99123523067848,12.49561761533924,12.49561761533924,1,1,91,210,91.0,91.0,91.0,0.0,210.0,210.0,210.0,0.0,210,91,150.5,59.5,3540.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,150.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,210.0,0,1,1,91,210
192.168.42.36,192.168.42.211,51981,53,17,2023-11-24 20:06:32,72020.05386352539,4887.52758595576,27.770043102021358,13.885021551010679,13.885021551010679,1,1,91,261,91.0,91.0,91.0,0.0,261.0,261.0,261.0,0.0,261,91,176.0,85.0,7225.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,176.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,261.0,0,1,1,91,261
