src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.137.67,172.64.150.28,53215,443,6,2023-11-25 00:50:42,2977.8480529785156,40633.36941553243,671.6259407526021,335.81297037630105,335.81297037630105,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,1023,1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.137.67,192.168.137.1,62034,53,17,2023-11-25 00:50:19,22941755.771636963,94.19505732301701,0.6102410007044138,0.3051205003522069,0.3051205003522069,7,7,539,1622,79.0,70.0,77.0,3.3380918415851206,256.0,96.0,231.71428571428572,55.51245493635842,256,70,154.35714285714286,86.77854173770407,7530.515306122449,56,56,8,7,1764750.443972074,22696744.918823242,2929.9259185791016,6042634.95142987,22938402.891159058,22702771.90208435,9408.950805664062,3823067.1485265098,8443351.459086211,22935728.788375854,22699674.84474182,6517.887115478516,3822621.464729309,8442168.216522176,0,0,0,0,0,0,0,0,0,0,0,1.0,154.35714285714286,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,231.71428571428572,0,7,7,539,1622
192.168.137.67,239.255.255.250,62298,1900,17,2023-11-25 00:50:40,3017745.018005371,287.6319883956661,1.3254930340814104,1.3254930340814104,0.0,4,0,868,0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1005915.0060017904,1014145.8511352539,1000941.0381317139,5862.1502736447965,3017745.018005371,1014145.8511352539,1000941.0381317139,1005915.0060017904,5862.1502736447965,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,1000941.0381317139,13204.813003540039,507072.92556762695,493868.1125640869,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,4,0,868,0
192.168.137.67,239.255.255.250,62306,1900,17,2023-11-25 00:50:40,3008533.9546203613,288.51261547737147,1.3295512233980251,1.3295512233980251,0.0,4,0,868,0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1002844.6515401205,1006767.988204956,1000761.9857788086,2775.976502906264,3008533.9546203613,1006767.988204956,1000761.9857788086,1002844.6515401205,2775.976502906264,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,4,0,868,0
192.168.137.67,96.17.182.75,53271,443,6,2023-11-25 00:50:42,69770.09773254395,126572.84835478767,257.99017895891495,114.66230175951776,143.3278771993972,8,10,1001,7830,324.0,54.0,125.125,101.13287979188568,1502.0,54.0,783.0,639.9181197622083,1502,54,490.6111111111111,582.1573039507534,338907.1265432099,160,200,20,3,4104.123396031997,39134.979248046875,0.0,9547.818753783282,69770.09773254395,42364.12048339844,346.18377685546875,9967.156818934849,14696.615104258402,66596.03118896484,39134.979248046875,0.0,7399.559020996094,12305.9203151407,0,0,0,0,1,0,0,0,0,0,0,1.25,490.6111111111111,64240,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.0,4.0,0.0,5405991.822222223,125.125,783.0,0,8,10,1001,7830
192.168.137.67,13.107.5.93,53272,443,6,2023-11-25 00:50:42,206311.9411468506,42595.69247979106,111.48167126026337,43.62326266705958,67.85840859320379,9,14,1735,7053,588.0,54.0,192.77777777777777,211.36791398348143,1514.0,54.0,503.7857142857143,606.6597279449198,1514,54,382.0869565217391,514.337134660465,264542.6880907373,180,280,20,4,9377.815506675026,50119.876861572266,0.0,16344.814813238772,200495.95832824707,92453.9566040039,370.025634765625,25061.994791030884,31824.018370687547,202522.03941345215,50119.876861572266,0.0,15578.618416419396,19287.485289586115,0,0,0,0,1,0,0,0,0,0,0,1.5555555555555556,382.0869565217391,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.77777777777777,503.7857142857143,0,9,14,1735,7053
192.168.137.67,13.107.5.93,53274,443,6,2023-11-25 00:50:42,214091.06254577637,40991.90267750453,107.43092087313174,42.03818642861677,65.39273444451497,9,14,1723,7053,588.0,54.0,191.44444444444446,209.02158905567154,1514.0,54.0,503.7857142857143,606.6597279449198,1514,54,381.5652173913044,514.1543353209233,264354.68052930053,180,280,20,4,9731.411933898926,57090.99769592285,0.0,16969.32401550208,211757.18307495117,90425.96817016602,375.0324249267578,26469.647884368896,32538.050102310146,210762.97760009766,57090.99769592285,0.0,16212.53673846905,20929.871445243618,0,0,0,0,1,0,0,0,0,0,0,1.5555555555555556,381.5652173913044,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.44444444444446,503.7857142857143,0,9,14,1723,7053
192.168.137.67,13.107.5.93,53276,443,6,2023-11-25 00:50:42,246755.83839416504,38313.17654538445,93.20954733909905,36.47330113269093,56.73624620640811,9,14,1722,7732,588.0,54.0,191.33333333333334,208.82794619281947,1514.0,54.0,552.2857142857143,622.9146270983377,1514,54,411.04347826086956,533.1833421727563,284284.47637051047,180,280,20,4,11216.174472462048,101522.92251586914,0.0,27005.91962466244,244876.86157226562,105506.18171691895,185.96649169921875,30609.607696533203,40041.80567026664,243759.8705291748,101522.92251586914,0.0,18750.759271474984,33137.25792200512,0,0,0,0,1,0,0,0,0,0,0,1.5555555555555556,411.04347826086956,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.33333333333334,552.2857142857143,0,9,14,1722,7732
192.168.137.67,13.107.5.93,53278,443,6,2023-11-25 00:50:42,249110.93711853027,43743.56311306823,100.35689435869558,40.142757743478235,60.21413661521735,10,15,1780,9117,588.0,54.0,178.0,203.09849827115906,1514.0,54.0,607.8,607.9920174914579,1514,54,435.88,531.6266599785981,282626.90559999994,200,300,20,4,10379.62237993876,100229.02488708496,0.0,25685.469784572037,244250.05912780762,103460.78872680664,104.18891906738281,27138.89545864529,39070.73037055847,245829.10537719727,100229.02488708496,0.0,17559.221812656946,31808.905855362864,0,0,0,0,1,0,0,0,0,0,0,1.5,435.88,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3870.0,5.0,0.0,37229257.98165137,178.0,607.8,0,10,15,1780,9117
192.168.137.67,13.107.5.93,53279,443,6,2023-11-25 00:50:42,168192.14820861816,24822.799663760245,107.02045364016392,47.564646062295076,59.455807577868846,8,10,1548,2627,593.0,54.0,193.5,229.42863814266954,1514.0,54.0,262.7,434.61616398840937,1514,54,231.94444444444446,359.8838504329823,129516.38580246914,160,200,20,3,9893.655776977539,91075.18196105957,0.0,24153.476150990937,165457.01026916504,94885.82611083984,68.18771362304688,23636.715752737862,36840.62055236893,166345.11947631836,91075.18196105957,0.0,18482.79105292426,30855.230305669586,0,0,0,0,1,0,0,0,0,0,0,1.25,231.94444444444446,64240,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.5,262.7,0,8,10,1548,2627
192.168.137.67,192.168.137.1,59588,53,17,2023-11-25 00:50:42,2461539.0300750732,2088.530767616229,11.374997372739625,5.687498686369812,5.687498686369812,14,14,1146,3995,101.0,75.0,81.85714285714286,7.8817795566478415,552.0,75.0,285.35714285714283,118.29962392335896,552,75,183.60714285714286,131.83900877469412,17381.524234693876,112,112,8,14,91168.11222500271,1846606.969833374,0.0,347013.44888880366,2435467.004776001,1858159.065246582,6973.981857299805,187343.61575200007,485548.68886989116,2458781.957626343,1912204.9808502197,0.0,189137.07366356484,500926.63814330567,0,0,0,0,0,0,0,0,0,0,0,1.0,183.60714285714286,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85714285714286,285.35714285714283,0,14,14,1146,3995
192.168.137.67,13.107.5.93,53280,443,6,2023-11-25 00:50:42,162322.998046875,25424.616657266404,110.89001692047377,49.28445196465501,61.605564955818764,8,10,1570,2557,615.0,54.0,196.25,234.28121456915832,1514.0,54.0,255.7,432.0032523025723,1514,54,229.27777777777777,359.0943555290719,128948.75617283948,160,200,20,3,9548.411649816177,86993.93272399902,0.0,23471.55752000525,160579.91981506348,89447.9751586914,41.961669921875,22939.98854500907,34281.79663659991,158890.962600708,86993.93272399902,0.0,17654.551400078668,30061.682362615415,0,0,0,0,1,0,0,0,0,0,0,1.25,229.27777777777777,64240,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.25,255.7,0,8,10,1570,2557
192.168.137.67,13.107.5.93,53281,443,6,2023-11-25 00:50:42,254645.10917663574,34683.564230065946,94.2488158425705,39.270339934404376,54.978475908166125,10,14,1777,7055,588.0,54.0,177.7,202.5369349032418,1514.0,54.0,503.92857142857144,606.5676813355755,1514,54,368.0,507.5252867263528,257581.91666666666,200,280,20,4,11071.526485940685,96311.09237670898,0.0,24616.52171091382,252886.0569000244,98716.97425842285,97.03636169433594,28098.45076666938,34933.93256006728,249374.1512298584,96311.09237670898,0.0,19182.627017681414,30465.31313837684,0,0,0,0,1,0,0,0,0,0,0,1.4,368.0,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.7,503.92857142857144,0,10,14,1777,7055
192.168.137.67,13.107.5.93,53284,443,6,2023-11-25 00:50:42,244065.9999847412,36490.12972129176,98.33405718740201,40.97252382808417,57.36153335931784,10,14,1774,7132,588.0,54.0,177.4,201.97782056453624,1514.0,54.0,509.42857142857144,605.997962547932,1514,54,371.0833333333333,507.94946571703593,258012.65972222225,200,280,20,4,10611.565216727879,99782.94372558594,0.0,26124.63301084836,241286.039352417,103554.01039123535,72.00241088867188,26809.559928046332,39081.596227316615,240464.9257659912,99782.94372558594,0.0,18497.301981999324,32639.963721463097,0,0,0,0,1,0,0,0,0,0,0,1.4,371.0833333333333,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.4,509.42857142857144,0,10,14,1774,7132
192.168.137.67,13.107.5.93,53285,443,6,2023-11-25 00:50:42,283629.8942565918,31326.035019291714,84.61731462723704,35.25721442801543,49.360100199221606,10,14,1763,7122,588.0,54.0,176.3,199.9490185022172,1514.0,54.0,508.7142857142857,606.0025257575169,1514,54,370.2083333333333,507.67944111472116,257738.41493055562,200,280,20,4,12331.734532895296,108083.00971984863,0.0,30302.477785864274,281172.9907989502,111178.15971374512,163.07830810546875,31241.443422105578,44904.186931828976,278805.0174713135,108083.00971984863,0.0,21446.539805485652,37857.86539331542,0,0,0,0,1,0,0,0,0,0,0,1.4,370.2083333333333,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.3,508.7142857142857,0,10,14,1763,7122
192.168.137.67,13.107.5.93,53286,443,6,2023-11-25 00:50:42,169202.8045654297,24485.409746254692,100.47114788470427,41.370472658407635,59.10067522629662,7,10,1505,2638,604.0,54.0,215.0,241.22129733030266,1514.0,54.0,263.8,435.13786321118965,1514,54,243.7058823529412,368.6676751103632,135915.85467128028,140,200,20,3,10575.175285339355,90453.8631439209,0.0,24865.386437743484,166485.78643798828,94352.00691223145,179.05235290527344,27747.631072998047,38067.81173055954,164034.84344482422,90453.8631439209,0.0,18226.09371609158,31103.332789835447,0,0,0,0,1,0,0,0,0,0,0,1.4285714285714286,243.7058823529412,64240,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,263.8,0,7,10,1505,2638
192.168.137.67,13.107.5.93,53287,443,6,2023-11-25 00:50:42,236770.8683013916,39928.89863446277,97.14032881242265,38.01143301355669,59.12889579886596,9,14,1722,7732,588.0,54.0,191.33333333333334,208.82794619281947,1514.0,54.0,552.2857142857143,622.9146270983377,1514,54,411.04347826086956,533.1833421727563,284284.47637051047,180,280,20,4,10762.3121955178,93950.98686218262,0.0,25459.457890138954,234452.9628753662,99380.0163269043,185.0128173828125,29306.620359420776,38473.36328307548,232419.01397705078,93950.98686218262,0.0,17878.385690542367,31209.398457794465,0,0,0,0,1,0,0,0,0,0,0,1.5555555555555556,411.04347826086956,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.33333333333334,552.2857142857143,0,9,14,1722,7732
192.168.137.67,13.107.5.93,53288,443,6,2023-11-25 00:50:42,245264.05334472656,35830.77047025795,93.77648165861777,36.69514499685043,57.08133666176734,9,14,1735,7053,588.0,54.0,192.77777777777777,211.36791398348143,1514.0,54.0,503.7857142857143,606.6597279449198,1514,54,382.0869565217391,514.337134660465,264542.6880907373,180,280,20,4,11148.366061123934,78836.91787719727,0.0,22685.16982327198,240250.1106262207,107634.06753540039,135.89859008789062,30031.263828277588,40337.69008449512,241140.84243774414,78836.91787719727,0.0,18549.295572134164,27226.757855027292,0,0,0,0,1,0,0,0,0,0,0,1.5555555555555556,382.0869565217391,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.77777777777777,503.7857142857143,0,9,14,1735,7053
192.168.137.67,13.107.5.93,53289,443,6,2023-11-25 00:50:42,287796.9741821289,30657.028362002406,83.39212067188686,34.74671694661952,48.645403725267336,10,14,1769,7054,588.0,54.0,176.9,201.05146107402453,1514.0,54.0,503.85714285714283,606.6136517166258,1514,54,367.625,507.42518434576476,257480.31770833334,200,280,20,4,12512.911920962126,108973.97994995117,0.0,30746.780470276924,285559.89265441895,112344.02656555176,175.95291137695312,31728.876961602105,45123.49803482221,284892.08221435547,108973.97994995117,0.0,21914.77555495042,38352.12462466847,0,0,0,0,1,0,0,0,0,0,0,1.4,367.625,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.9,503.85714285714283,0,10,14,1769,7054
192.168.137.67,13.107.5.93,53290,443,6,2023-11-25 00:50:42,237926.00631713867,37120.78446871236,100.87169692584881,42.02987371910367,58.84182320674513,10,14,1777,7055,588.0,54.0,177.7,202.5369349032418,1514.0,54.0,503.92857142857144,606.5676813355755,1514,54,368.0,507.5252867263528,257581.91666666666,200,280,20,4,10344.608970310377,95626.1157989502,0.0,25007.253635746452,235686.0637664795,99231.95838928223,116.10984802246094,26187.340418497723,38064.276187611744,234813.92860412598,95626.1157989502,0.0,18062.609892625074,31156.615378710987,0,0,0,0,1,0,0,0,0,0,0,1.4,368.0,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.7,503.92857142857144,0,10,14,1777,7055
192.168.137.67,13.107.5.93,53291,443,6,2023-11-25 00:50:42,304095.983505249,29036.88466456705,78.9224498244178,32.88435409350742,46.038095730910385,10,14,1777,7053,588.0,54.0,177.7,202.5369349032418,1514.0,54.0,503.7857142857143,606.6597279449198,1514,54,367.9166666666667,507.5671479934672,257624.40972222222,200,280,20,4,13221.564500228218,110058.06922912598,0.0,31387.0683160808,301611.90032958984,113381.86264038086,128.03077697753906,33512.43336995443,45853.94871611141,298681.02073669434,110058.06922912598,0.0,22975.46313359187,39097.633698218204,0,0,0,0,1,0,0,0,0,0,0,1.4,367.9166666666667,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.7,503.7857142857143,0,10,14,1777,7053
192.168.137.67,13.107.5.93,53292,443,6,2023-11-25 00:50:42,246454.95414733887,35608.941318961755,93.3233421075798,36.51782952035732,56.805512587222495,9,14,1723,7053,588.0,54.0,191.44444444444446,209.02158905567154,1514.0,54.0,503.7857142857143,606.6597279449198,1514,54,381.5652173913044,514.1543353209233,264354.6805293005,180,280,20,4,11202.49791578813,103148.9372253418,0.0,26775.843666125013,243160.00938415527,105787.99247741699,153.06472778320312,30395.00117301941,39652.126679447654,243643.99909973145,103148.9372253418,0.0,18741.846084594727,32832.6265684187,0,0,0,0,1,0,0,0,0,0,0,1.5555555555555556,381.5652173913044,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.44444444444446,503.7857142857143,0,9,14,1723,7053
192.168.137.67,13.107.5.93,53294,443,6,2023-11-25 00:50:42,201698.06480407715,43961.75049380425,118.98973856448652,49.57905773520272,69.4106808292838,10,14,1785,7082,588.0,54.0,178.5,204.0398245441316,1514.0,54.0,505.85714285714283,589.025934081351,1514,54,369.4583333333333,495.76371885259573,245781.6649305556,200,280,20,4,8769.481078438137,61663.86604309082,0.0,17835.190611398422,199694.87190246582,92978.00064086914,146.8658447265625,22188.31910027398,32836.529083210335,199491.02401733398,61663.86604309082,0.0,15345.463385948768,22124.807585578757,0,0,0,0,1,0,0,0,0,0,0,1.4,369.4583333333333,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.5,505.85714285714283,0,10,14,1785,7082
192.168.137.67,13.107.5.93,53295,443,6,2023-11-25 00:50:43,225018.97811889648,18309.56675051229,79.9932527935003,35.552556797111244,44.44069599638906,8,10,1562,2558,607.0,54.0,195.25,232.50201612029088,1514.0,54.0,255.8,431.97009155727443,1514,54,228.88888888888889,358.6032919364438,128596.32098765433,160,200,20,3,13236.410477582147,107733.96492004395,0.0,33987.207360977394,222424.98397827148,110349.89356994629,72.95608520507812,31774.99771118164,49071.075517335914,222177.98233032227,107733.96492004395,0.0,24686.442481146918,43630.6079085561,0,0,0,0,1,0,0,0,0,0,0,1.25,228.88888888888889,64240,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.25,255.8,0,8,10,1562,2558
192.168.137.206,239.255.255.250,59899,1900,17,2023-11-25 00:50:43,3071712.9707336426,282.57848577326166,1.3022050035634178,1.3022050035634178,0.0,4,0,868,0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1023904.3235778809,1228229.04586792,920593.0233001709,144482.44222120743,3071712.9707336426,1228229.04586792,920593.0233001709,1023904.3235778809,144482.44222120743,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,4,0,868,0
192.168.137.67,64.233.170.188,53163,5228,6,2023-11-25 00:50:44,87264.0609741211,1386.5960241740709,22.91894254833175,11.459471274165875,11.459471274165875,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,1023,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.137.67,20.189.172.32,53301,443,6,2023-11-25 00:50:45,965641.0217285156,7902.522602385269,24.853956553170814,10.355815230487838,14.498141322682974,10,14,1837,5794,571.0,54.0,183.7,196.8522542416012,1514.0,54.0,413.85714285714283,579.8790338316701,1514,54,317.9583333333333,474.5238384569198,225172.8732638889,200,280,20,4,41984.392249065895,472146.98791503906,0.0,113419.97457842204,963779.9263000488,475461.9598388672,113.96408081054688,107086.6584777832,162823.20441632933,961609.1251373291,472146.98791503906,0.0,73969.93270287148,142851.99159206418,0,0,0,0,1,0,0,0,0,0,0,1.4,317.9583333333333,64240,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409.0,4.0,0.0,27036091.134502925,183.7,413.85714285714283,0,10,14,1837,5794
192.168.137.67,192.168.137.1,53749,53,17,2023-11-25 00:50:45,859217.8821563721,8478.641042382516,27.932379549372737,13.966189774686368,13.966189774686368,12,12,1143,6142,101.0,78.0,95.25,8.51591647054698,552.0,290.0,511.8333333333333,77.50465935814583,552,78,303.5416666666667,215.46499699616075,46425.16493055556,96,96,8,12,37357.29922419009,225574.01657104492,535.0112915039062,62702.47678107979,856735.9447479248,228487.0147705078,5916.833877563477,77885.08588617499,75143.2323102462,854835.033416748,232933.99810791016,1946.9261169433594,77712.27576515892,78886.4833462338,0,0,0,0,0,0,0,0,0,0,0,1.0,303.5416666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.25,511.8333333333333,0,12,12,1143,6142
0,0,0,1.0,303.5416666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.25,511.8333333333333,0,12,12,1143,6142
